Polohemd - weiß , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Teppiche , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Fl. "Apapat" Cognak , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Weinkiste: 2 Fl. franz. Rotwein: La Fleur Bibian I Chianti Classico , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
kl. Koffer mit 1x Sekt "Gir6 Ribot" u. 2 Fl. Wein "Finca Ia Estacada/Badaceli" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Fl. Rotwein: Pago de Carraovejas , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Fl. "c cepe6pom" Wodka , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Fl. Rotwein. "Casa Bascalia" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Fl. Rotwein "Yarden" - "Domaine Khadra", 1 FL. Sekt "La Perle du Sud" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Fl. Wein "Bürgerspital" - Silvaner 2011 , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Fl. Cognac "Toshkent" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Weine: "Gigondas- Valbelle 2004" - "Princiar" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
2 Fl. chin. Wein "Dynasty" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Weinbox mit 2 Fl. "Dragon Seal", 2 Gläsern u. FI.-Öffner , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
1 Fl. tunesischen Rotwein "Vieux Magon" , Bundesministerium für Wirtschaft und Energie, 2013/02/25, n.a., n.a., BMWi, fail
Tee/Kaffee-Service (Kanne, 6 Tassen)- Blattgold , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
vergoldete Hirschbock-Statue , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Produkte der Fa Cellonil Salzenbrodt GmbH Berlin (Schuhcremes, Spray u. Schuhbürsten) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Porzellan-Briefbeschwerer , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Holzfigur, 30cm, mit Kerzenhalter , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. Porzellanfigur (Kuh) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "Al Jazeera Decade 1996-2006" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband "Jordanien - Bilder aus der Luft" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. Porzellanfigur "Bay. Löwe" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Gips-Medaillon mit Aufschrift: "Avgvst+Frioericvs di gra Imperator Romanorv Semp" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Teller aus Marmor mit Ständer in roter Box , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
indonesisches Kochbuch , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
chin. Schriftrolle , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Teebereiter aus Silber , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Tischschoner Vowagom , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2 Bildbände: Romania "Muntii Retezat!Delta Dunarii" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2-Euro-Gedenkmünzenset , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
CD "Russische Bayerische Freundschaftshymne" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2 Bücher: Firmengeschichte Gabrüder Leonhardt Blema Kircheis , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Karaffe mit vier Gefäßen aus Metall (Kasachstan) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Kochtopf mit Glasdeckel und zwei Griffen (Cristel) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "Was sucht die Sardelle auf dem Schnitzel" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
3 Bildbände: " Berner Oderland - Slawoniens Schlösser- Berg & Moor" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband: "Kroatien" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
DVD "Mytos Hongkong" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Füllfederhalter "Penkala" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2 CDs "Musik auf Villa Hügel 2012" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
CD "Vordenker zum Nachhören" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch. "Wende-Jahre: Wohin steuert Deutschland?" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "Wertewandel mitgestalten" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: Peter-und-Paui-Fest" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
DVD "Die Drei von der Tankstelle" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Lichterengel aus Holz, 21 cm , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Schmidt Puzzle 500 "Engagement für Afrika" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "Endlich Energiewende - die Chronik eines Jahres VIII" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "liao Yiwu - Friedenspreis Dt. Buchh. 2012" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. Silberfigur "Arbeiter" in kl. roter Box , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. Holzstandfuss mit Jesusabbild , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "Jesus Christ - Message to all Nations" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Manschettenknöpfe (Kroatien?) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband. "L' epopee illustree dem Ia Tunisie" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Ring mit Stein der Fa. Unique in schwarzer Box , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Sonnenuhr aus Glas , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Porzellanfigur "Academy Building" Niederlande , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Musical Tribute to the King , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
1 Lesebrille + 2,5 , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Reclam-Heft: Johann Sebastian Bach - Passionen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband: "Tlemsen - City of Spring" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. silberner Korb , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Auto-Modell: Mercedes-Benz CLK-DTM 2000 , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bronze-Figur "Handstand" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bild 50x40cm mit Goldrahmen: "Wüstenstadt" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Holzfigur, 21 cm, Lichtengel , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
goldene Kanne mit Deckel mit Echtheitszertifikat in Holzbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Schale mit Deckel in gold/türkis mit Echtheitszertifikat in Holzbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
silberne Kanne mit Becher im Holzrahmen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
VW-Käfer auf Marmorfuß , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Krawatte , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Dose mit russischem Motiv , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Glasbild mit Blumenmotiv und goldenem Rahmen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Stoffuntersetzer , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
nigerianische Gesichtsmaske , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bilderrahmen Silber in Samtetui , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
silberne Schale in blauer Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Figur, silber "Araber" in schwarzer Box , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
"Goldene Show mit Muschel" in Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2 x Schreibtischset (3teilig) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl. Kupferkästchen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Briefbeschwerer aus Glas mit Tiermotiv (Irak) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Herrenarmbanduhr , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Krawatte I Lesezeichen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Krawatte /Tisch Iäufer , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Besteckkasten, 6 !eilig; , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Modellflugzeug I Kompass , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Schill-Modell aus Glas - mit Gold abgesetzt! , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Glasskulptur aus Kuwait , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Silberteller mit Relief "Of Oman"; mit gold. Münze , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Münzsammlung (5-teilig); Mongolei , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch in Holzbox: "History of the Mongols" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Untersätzer aus Porzellan im Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Teetopf (3 !eilig) aus China , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
2 Krawatten , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
chin. Tee in Dose , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
chin Schreibtischset (5 !eilig) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Besteckkasten (6teilig) , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Holztruhe "Petrykivka" mit Bildband , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: "lndustrial Realism" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Kiwi aus Glas , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: Brazilian art in the museums of new York City , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Seidentuch , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Glasschale , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Elefant aus Porzellan mit Bemalung , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Buch: Cinese Paper-cut Jl XIANG HUA NIAO , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Vase im Familie-Rose-Stil mit Sirachpäonie-Dekor , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Armbanduhr- Poljot , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
1 Schaal in Geschenkbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband mit 2 DCD zu Aserbaidschan , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
5er Set Münzen aus Kasachstan , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
gerahmtes Bild; Motiv:" vietnam. Flusslandschar't , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
USB Ladegerät/Stick , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
kl Metallwappen auf rotem Hintergrund im Rahmen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
griechische Münze in blauer Samtbox , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Miniatur-Moschee , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
5er Set Teelöffel/Kuchengabel , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband: Initiative Hauptstadt Berlin e.V. , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Glasmodell Arche mit Metallfuß , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Litauen: Geschichtsbuch, gerahmtes Bild, Tee , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
gerahmtes Stoffbild: vietnam. Flusslandschaft , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Glasuntersetzer aus weißem Marmor , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
gold-gerahmter Rahmen mit 5 eingel. Symbolen , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
3 Fl. Wein: Glottertäler Eichberg , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
1 Fl. Campagne "Moet & Chandon" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
3 Fl. Moselwein "2011 Schwarzhofberger" , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
6 Fl. Wein , Bundesministerium für Wirtschaft und Energie, 2013/08/19, n.a., n.a., BMWi, fail
Bildband: Holsteinische Schweiz , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
schw. Schatulle mit Ornamenten , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
braune Glasvase , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
kl. Windrad-Modell , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
kl. Schale aus Silber auf Holzpodest , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Geldbörse und Gürtel aus Leder "Guy Laroche" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "Deftig Ollnborger Gröönkohi-Äten" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "Berge aus dem All" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
keramische Salzraspel , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Tisch-Skulptur "vergoldetes Ei" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "Mit dem Herzen sehen- C. Würth" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: ""Reinhold Würth" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Kugelschreiber mit Halter -Newbridge Silverware , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Krawatte , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
3 x Bildbband: "Menagerie"- "A.E.I.O.U."- "Die Madonna des Bürgermeisters J. Meyer ... " , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Armbanduhr "Kieynod" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
CD "Qatar Symphony" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
gerahmtes Bild ''Tierwappen - 2 vergoldete Pferde" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
gerahmtes Bild "Google" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Ledereise-Set: Passporthülle, Kofferanhänger , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bilderrahmen ca. 20x30 , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bilderrahmen "Nielsen" 50 x 70 , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
edelglanz Tablet , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
türkisches Kaffeeset Ue 2 TassenfTeller + 1 Löffel) , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
2 Bildbände: Oman, Dubai , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: ltaly , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
4 Bildbände: Mongolia, Lublin, Aserbaidschan, Georgia , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Geschichtsband: "100 Jahre OEW" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "Der Münchner Hof' , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "150 Augenblicke aus 150 Jahre Junghans" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "Landelin Ohnmacht" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "60 bewegte Jahre" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "Boualem Sansal" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "Deutschlands Sicherheit" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: "Paul Kirchhof- Deutschland im Schuldensog" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "Der 15. Deutsche Bundestag" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Bildband: "Augenweiden ... . " , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Jahrbuch Bodenseekreis 2011: "Leben am See" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Buch: Valentall Fotopreis 2009 "Energie I Energy" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Leselampe , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Teeset "Cay Seti"- Naumann Porcelain , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Maniküre Set aus China , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
2 x Bildband: "Wiener Hofburg- Metamorphosen .... " , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Spielkarussell , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
3 x Bildband: "Tuttlingen" , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
kleiner Wandteppich (ca. 45x40cm) , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Tablettschale , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
Schal (Tuch) in Box , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
chin. Gemälde-Tuchrolle , Bundesministerium für Wirtschaft und Energie, 2013/11/26, n.a., n.a., BMWi, fail
kl. Kupferschatulle , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband "Athens ttica" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "Bonnblog- frisch reingekommen .... " , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "Gastanker der Zukunft" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Seidentuch , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
jap. Schreibtischset , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
CD "Poldi bigband - Musikschule Stadt Tuttlingen" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Silbertablett mit 2 Gläsern , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
16 gebrauchte Sachbücher- Bereich Gesundheit/Politik, lt. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 Polohemd. 1 T -Shirt u .. Basecap im Stoffbeutel , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
russisch. Buch im Metalleinband "Stadthistorien" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
14 gebrauchte Sachbücher- Bereich Gesundheit II. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Band mit Briefmarken aus Bulgarien , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Glasteller "Siwar Beji" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband "Marocco" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Schmuckkästchen aus Holz , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Tischglocke , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Dolch in grüner Samtbox , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Berliner Buddy Bär, handbemalt, ca. 32 cm , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Modell: Flugzeug llyushin u. Raumsonde EADS , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2xPorzellan-Medaille Völkerschlachtdenkmal Leipzig , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
CD-Sammlung (50 CD) - Edition Klavier-Festival Ruhr; plus 6 weitere Musik-CDs , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Tischservietten mit Stickerei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 kl. Müesli Schalen mit Stoffservietten , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
CH "'Joe Cocker - Fire it up"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Fiusskreuzfahrtschiffe für Viking River Cruises"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Eckhard Gerber Baukunst"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Kugelschreiber "'Caran d "Ache Geneve"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Schiffsmodell unter Glas in Samtbox , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: . Ein Denkmal entsteht- Gorbatschows" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Wege zur Architektur"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband "'Erbe.Kultur.Welt"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Tischuhr "'timr flow"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
chin. Stoffbild "'Blumenvase"' gerahmt (ca. 35*35cm) , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
chin. Teller in blauer Box , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
silberner Teller , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
chin. Vase , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
